card_id,pr_id,population_case_type,pr_state,merged,repo_id,agent,html_url,evidence_source,evidence_created_at,merged_at,horas_creacion_a_primera_aprobacion,horas_creacion_a_merge,horas_creacion_a_aceptacion,fuente_tiempo_aceptacion,categoria_retrabajo_pre_merge,justificacion_breve,cita_textual_retrabajo
2936426871-A,2936426871,merged_after_rework,closed,True,778416670,Devin,https://github.com/vlm-run/vlmrun-cookbook/pull/41,pr_review_comment,2025-03-22T17:00:45Z,2025-03-22T17:17:39Z,,46.038,46.038,merge_sin_review_aprobada,seguridad_permisos_validacion,"No se aprobo inmediatamente porque habia dudas o correcciones sobre seguridad, permisos, autenticacion o validacion. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
2941643405-A,2941643405,merged_after_rework,closed,True,283046497,Devin,https://github.com/airbytehq/airbyte/pull/56356,pr_review_comment,2025-03-24T00:11:58Z,2025-03-24T04:25:23Z,,4.36,4.36,merge_sin_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Remove this change.
2949364196-A,2949364196,merged_after_rework,closed,True,710601088,Devin,https://github.com/crewAIInc/crewAI/pull/2476,pr_review_comment,2025-03-26T13:12:49Z,2025-03-26T19:40:25Z,7.459,7.483,7.459,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios inline de review.,"You can remove that, since this API KEY is required to run our CI test pipeline."
2958369170-A,2958369170,merged_after_rework,closed,True,496817075,Devin,https://github.com/GlareDB/glaredb/pull/3524,pr_review_comment,2025-03-29T18:27:44Z,2025-03-29T18:55:02Z,0.305,0.629,0.305,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
2958441612-A,2958441612,merged_after_rework,closed,True,496817075,Devin,https://github.com/GlareDB/glaredb/pull/3528,pr_review_comment,2025-03-29T19:30:04Z,2025-03-29T19:52:33Z,0.175,0.507,0.175,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.",Add a isnan.slt file in slt/standard/functions/scalars to test the output for this function.
2962061671-A,2962061671,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1060,pr_review_comment,2025-04-01T03:02:03Z,2025-04-01T03:23:21Z,0.127,0.439,0.127,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",File: .changeset/odd-roses-rule.md This file should be kept.
2968159813-A,2968159813,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1093,pr_review_comment,2025-04-03T03:43:48Z,2025-04-04T07:29:02Z,0.603,28.271,0.603,primera_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios inline de review.",Don't edit anything other than migration-web.
2971120661-A,2971120661,merged_after_rework,closed,True,151331938,Devin,https://github.com/near/nearcore/pull/13281,pr_review,2025-04-04T07:27:56Z,2025-04-07T15:43:38Z,4.502,85.186,4.502,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La review solicito cambios.,"While working with deprecated protocol features, always assume protocol version is greater than the feature protocol version, i.e."
2971908072-A,2971908072,merged_after_rework,closed,True,934897158,Devin,https://github.com/digitaldemocracy2030/kouchou-ai/pull/232,pr_review,2025-04-08T11:55:29Z,2025-04-08T11:55:39Z,97.781,97.784,97.781,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La evidencia disponible apunta a esa causa.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
2974922148-A,2974922148,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3283,pr_review_comment,2025-04-06T14:50:48Z,2025-04-06T16:54:50Z,4.516,4.518,4.516,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",+ Summary undo this summary addition.
2975836797-A,2975836797,merged_after_rework,closed,True,151331938,Devin,https://github.com/near/nearcore/pull/13307,pr_review_comment,2025-04-07T08:22:55Z,2025-04-07T16:17:56Z,3.254,9.238,3.254,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios inline de review.,Move all the allow deprecated right before ProtocolFeature:: DeprecatedPreparationV2 across all the three test files.
2982621538-A,2982621538,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/20631,pr_review_comment,2025-04-09T13:28:31Z,2025-04-23T13:59:10Z,337.808,337.833,337.808,primera_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios inline de review.,Just add limit and offset to the following function call.
2988779041-A,2988779041,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/20663,pr_comment,2025-04-14T07:59:35Z,2025-04-14T08:55:14Z,66.434,66.792,66.434,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.","Okay after this change, I am able to click on it manually like I should have been able to like before."
2989136571-A,2989136571,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3315,pr_review_comment,2025-04-11T19:43:31Z,2025-04-11T19:53:15Z,,3.476,3.476,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",+ DNS resolution issues + +Users in Asia Pacific regions sometimes experience DNS resolution failures when attempting to connect to their Neon database directly or....
3004072776-A,3004072776,merged_after_rework,closed,True,934897158,Devin,https://github.com/digitaldemocracy2030/kouchou-ai/pull/331,pr_review,2025-04-24T14:45:42Z,2025-04-24T14:46:25Z,152.759,152.771,152.759,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La evidencia disponible apunta a esa causa.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3005860496-A,3005860496,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3354,pr_review_comment,2025-04-23T12:03:47Z,2025-04-23T12:25:03Z,109.976,109.981,109.976,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",Specify your project settings and click Create Project.
3006630991-A,3006630991,merged_after_rework,closed,True,311811610,Devin,https://github.com/vladfi1/slippi-ai/pull/34,pr_comment,2025-04-19T20:27:01Z,2025-04-21T17:37:29Z,,45.649,45.649,merge_sin_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios del PR.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3007834112-A,3007834112,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1424,pr_review_comment,2025-04-21T08:35:09Z,2025-04-22T05:34:37Z,0.707,21.689,0.707,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.","+ +As a result, authorization policies can become complex."
3019945406-A,3019945406,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1522,pr_review_comment,2025-04-28T08:19:33Z,2025-05-01T08:58:26Z,68.932,140.361,68.932,primera_review_aprobada,ajuste_ui_ux,No se aprobo inmediatamente porque la interfaz o experiencia visual necesitaba ajustes antes de aprobarse. La senal principal proviene de comentarios inline de review.,"Authenticated users can view and update only organizations they are members of, and they can create new organizations without restriction."
3021061661-A,3021061661,merged_after_rework,closed,True,955904085,Devin,https://github.com/antiwork/flexile/pull/202,pr_comment,2025-04-26T12:02:51Z,2025-04-28T00:39:51Z,,51.174,51.174,merge_sin_review_aprobada,ajuste_ui_ux,No se aprobo inmediatamente porque la interfaz o experiencia visual necesitaba ajustes antes de aprobarse. La senal principal proviene de comentarios del PR.,"Original prompt from sahil.lavingia@gmail.com: import { Dialog, DialogContent, DialogDescription, DialogHeader, DialogTitle, DialogTrigger, } from...."
3021791613-A,3021791613,merged_after_rework,closed,True,955904085,Devin,https://github.com/antiwork/flexile/pull/210,pr_comment,2025-04-27T02:15:09Z,2025-05-01T19:14:42Z,,127.062,127.062,merge_sin_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios del PR.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3021989795-A,3021989795,merged_after_rework,closed,True,496817075,Devin,https://github.com/GlareDB/glaredb/pull/3729,pr_comment,2025-04-26T14:54:16Z,2025-04-26T14:59:11Z,,0.102,0.102,merge_sin_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La senal principal proviene de comentarios del PR.,Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3029374639-A,3029374639,merged_after_rework,closed,True,860671682,Devin,https://github.com/synth-inc/onit/pull/184,pr_review_comment,2025-05-08T09:09:23Z,2025-05-08T21:47:07Z,,217.949,217.949,merge_sin_review_aprobada,dependencias_versiones_migracion,"No se aprobo inmediatamente porque el cambio implicaba actualizar dependencias, versiones o una migracion que requirio ajustes. La senal principal proviene de comentarios inline de review.","File: macos/Onit/Assets.xcassets/Icons/corner-resize.imageset/Contents.json @timlenardo Don't forget to check ""Preserve vector data""."
3036581562-A,3036581562,merged_after_rework,closed,True,771479895,Devin,https://github.com/lingodotdev/lingo.dev/pull/700,pr_review_comment,2025-05-02T18:53:14Z,2025-05-02T19:20:35Z,,1.021,1.021,merge_sin_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3039645274-A,3039645274,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/21114,pr_review_comment,2025-05-05T13:17:24Z,2025-05-07T13:10:21Z,46.906,47.916,46.906,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3049395641-A,3049395641,merged_after_rework,closed,True,392768635,Devin,https://github.com/faros-ai/airbyte-connectors/pull/2017,pr_review_comment,2025-05-09T23:17:23Z,2025-05-11T22:42:47Z,9.459,79.049,9.459,primera_review_aprobada,seguridad_permisos_validacion,"No se aprobo inmediatamente porque habia dudas o correcciones sobre seguridad, permisos, autenticacion o validacion. La senal principal proviene de comentarios inline de review.",help me resolve the merge conflicts.
3049889451-A,3049889451,merged_after_rework,closed,True,705022737,Devin,https://github.com/tegnike/aituber-kit/pull/387,pr_comment,2025-05-15T10:10:46Z,2025-05-15T10:29:59Z,,159.139,159.139,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios del PR.",vc....
3053850042-A,3053850042,merged_after_rework,closed,True,923332984,Devin,https://github.com/ryokun6/ryos/pull/20,pr_review_comment,2025-05-10T07:28:51Z,2025-05-10T07:33:25Z,,0.123,0.123,merge_sin_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.",vc....
3057663648-A,3057663648,merged_after_rework,closed,True,283046497,Devin,https://github.com/airbytehq/airbyte/pull/60225,pr_review_comment,2025-05-12T22:13:13Z,2025-05-20T16:55:28Z,190.559,191.36,190.559,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","Might be worth porting as a git-based operation, in which case I believe permissions would be handled internally to git."
3058723574-A,3058723574,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/21267,pr_review,2025-05-13T15:37:21Z,2025-05-14T01:55:58Z,21.496,21.502,21.496,primera_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La review solicito cambios.,Have you removed all places that import it?.
3067433888-A,3067433888,merged_after_rework,closed,True,965250949,Devin,https://github.com/theopenco/llmgateway/pull/92,pr_review_comment,2025-05-15T21:44:21Z,2025-05-16T11:05:01Z,,13.412,13.412,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios inline de review.,"enable this and just add the expected secret keys with env:, even if they are not defined yet."
3068163160-A,3068163160,merged_after_rework,closed,True,400215964,Devin,https://github.com/novuhq/novu/pull/8313,pr_review_comment,2025-05-16T07:35:15Z,2025-05-16T08:56:44Z,1.665,1.688,1.665,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.","Let's call it generateWebhookAppId, rename it in all the places that use iit."
3074038581-A,3074038581,merged_after_rework,closed,True,400215964,Devin,https://github.com/novuhq/novu/pull/8335,pr_review_comment,2025-05-19T14:30:01Z,2025-05-19T18:39:26Z,4.225,4.228,4.225,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","There is an error in the bootstrpap, we need to add the message repository to the subscribers module."
3074316895-A,3074316895,merged_after_rework,closed,True,983878076,Devin,https://github.com/team-mirai/policy/pull/1235,pr_review,2025-05-22T05:26:46Z,2025-05-22T23:27:29Z,61.534,79.605,61.534,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La review solicito cambios.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3080865891-A,3080865891,merged_after_rework,closed,True,1608922,Devin,https://github.com/milkshakesoftware/PreMailer.Net/pull/425,pr_review_comment,2025-05-21T17:24:05Z,2025-05-21T17:29:23Z,0.628,0.631,0.628,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",Do not put tests into new classes to convey a use-case.
3082954718-A,3082954718,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3500,pr_review_comment,2025-05-23T14:08:37Z,2025-05-23T18:46:57Z,30.012,31.883,30.012,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",This simplifies authentication workflows in your app and removes the need to configure these values manually in Vercel.
3084608702-A,3084608702,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/21479,pr_review_comment,2025-06-10T13:00:31Z,2025-06-12T11:56:13Z,493.949,494.229,493.949,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","parseInt process.env.SLOTS WORKER POOL SIZE, 10 + : 4; + this.initializeWorkerPool ; + } + + / + Initializes the worker pool by creating a fixed number of worker threads."
3084617544-A,3084617544,merged_after_rework,closed,True,70107786,Devin,https://github.com/vercel/next.js/pull/79523,pr_review_comment,2025-06-03T15:15:13Z,2025-06-03T17:00:31Z,282.906,283.203,282.906,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",Allow CI Workflow Run - approve CI run for commit: 257fdae7fb224e0e4601f7ff58296149c4356d23 Note: this should only be enabled once the PR is ready to go and can...
3090861379-A,3090861379,merged_after_rework,closed,True,965250949,Devin,https://github.com/theopenco/llmgateway/pull/208,pr_review_comment,2025-05-27T17:58:58Z,2025-07-06T00:04:04Z,30.724,972.749,30.724,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La senal principal proviene de comentarios inline de review.","se pidio click the link below to verify your email address: + Verify Email + If you didn't create an account, you can safely ignore this email."
3092080816-A,3092080816,merged_after_rework,closed,True,752526884,Devin,https://github.com/airbytehq/PyAirbyte/pull/677,pr_review_comment,2025-05-26T21:28:37Z,2025-05-26T22:46:30Z,0.439,1.357,0.439,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",aside - removing extra test report.
3105198601-A,3105198601,merged_after_rework,closed,True,917974798,Devin,https://github.com/sam-goodwin/alchemy/pull/240,pr_review_comment,2025-05-31T11:38:56Z,2025-05-31T13:12:56Z,,3.93,3.93,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.","why is this a no-op, it should be included in the wranglerjson spec, update the type and include it."
3110530997-A,3110530997,merged_after_rework,closed,True,496817075,Devin,https://github.com/GlareDB/glaredb/pull/3892,pr_review_comment,2025-06-02T14:55:10Z,2025-06-02T15:51:08Z,,0.984,0.984,merge_sin_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3113332396-A,3113332396,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1870,pr_review_comment,2025-06-04T07:09:57Z,2025-06-04T07:41:41Z,17.437,21.465,17.437,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.","From a global perspective, I believe the answer is no."
3135158075-A,3135158075,merged_after_rework,closed,True,965250949,Devin,https://github.com/theopenco/llmgateway/pull/339,pr_review_comment,2025-06-11T00:59:32Z,2025-06-16T00:03:09Z,,119.289,119.289,merge_sin_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.",remove this fallback logic and just fail if no model was figured out here.
3136694740-A,3136694740,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/1985,pr_review,2025-06-12T06:47:18Z,2025-06-12T07:06:52Z,18.052,18.378,18.052,primera_review_aprobada,ajustes_implementacion_review,No se aprobo inmediatamente porque la revision dejo comentarios sobre la implementacion que debian atenderse. La evidencia disponible apunta a esa causa.,"When trying to maintain the DDL, the conventional implementation requires holding a PG instance per design session, which leads to disadvantages such as increased...."
3143957758-A,3143957758,merged_after_rework,closed,True,919679654,Devin,https://github.com/appdotbuild/platform/pull/203,pr_comment,2025-06-16T10:32:03Z,2025-06-16T11:05:42Z,0.023,67.537,0.023,primera_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.","Meaning, is there a specific order for shipping this?."
3152123723-A,3152123723,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/2039,pr_review_comment,2025-06-17T06:04:15Z,2025-06-17T06:24:44Z,0.246,0.832,0.246,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.",File: frontend/internal-packages/db/supabase/migrations/20250617052941 add error role to message enum.sql 👍.
3154970783-A,3154970783,merged_after_rework,closed,True,392768635,Devin,https://github.com/faros-ai/airbyte-connectors/pull/2098,pr_review_comment,2025-06-17T23:51:34Z,2025-06-19T21:13:26Z,45.668,46.031,45.668,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",This is specified in the root package.
3155631091-A,3155631091,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/2064,pr_review,2025-06-18T07:17:33Z,2025-06-18T07:23:12Z,0.638,0.939,0.638,primera_review_aprobada,estilo_formato_lint,"No se aprobo inmediatamente porque habia problemas de formato, lint o estilo del codigo. La evidencia disponible apunta a esa causa.",se pidio add a .changeset/ entry.
3164556099-A,3164556099,merged_after_rework,closed,True,496817075,Devin,https://github.com/GlareDB/glaredb/pull/3953,pr_review_comment,2025-06-20T23:47:39Z,2025-06-21T00:37:23Z,0.253,0.912,0.253,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",This will create a 'schema' that holds all the functions for this + // extension.
3166502475-A,3166502475,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/2130,pr_review,2025-06-23T07:42:44Z,2025-06-23T09:02:31Z,7.013,7.148,7.013,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La evidencia disponible apunta a esa causa.",Here's what you should know: ✅ I will automatically: - Address comments on this PR that start with 'DevinAI'.
3167827984-A,3167827984,merged_after_rework,closed,True,955904085,Devin,https://github.com/antiwork/flexile/pull/402,pr_review_comment,2025-06-23T12:53:03Z,2025-06-23T14:06:40Z,,2.672,2.672,merge_sin_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios inline de review.",It looks like the quick invoice layout was unintentionally changed.
3180240926-A,3180240926,merged_after_rework,closed,True,787076358,Devin,https://github.com/mendableai/firecrawl/pull/1720,pr_review_comment,2025-06-27T14:30:10Z,2025-06-27T14:30:49Z,18.56,18.562,18.56,primera_review_aprobada,reduccion_alcance_o_sobrecodigo,"No se aprobo inmediatamente porque se pidio reducir alcance, eliminar cambios innecesarios o revertir partes del PR. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3185339252-A,3185339252,merged_after_rework,closed,True,959682770,Devin,https://github.com/antiwork/gumroad/pull/494,pr_comment,2025-06-28T23:33:37Z,2025-06-28T23:36:06Z,,5.485,5.485,merge_sin_review_aprobada,configuracion_ci_despliegue,"No se aprobo inmediatamente porque la configuracion de CI, despliegue o automatizacion requeria ajustes. La senal principal proviene de comentarios del PR.",Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3187604272-A,3187604272,merged_after_rework,closed,True,127246132,Devin,https://github.com/reown-com/appkit/pull/4581,pr_review_comment,2025-06-30T09:44:51Z,2025-07-02T15:51:15Z,1.334,55.432,1.334,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.","Since 127.0.0.1 is localhost, you don't need to add https one."
3195989523-A,3195989523,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3616,pr_review_comment,2025-07-04T12:10:28Z,2025-07-04T19:04:05Z,46.587,53.271,46.587,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",+ + TanStack integration & new open-source tools for JavaScript developers + +We're excited to announce that Neon is now the official database partner of TanStack....
3196948732-A,3196948732,merged_after_rework,closed,True,787076358,Devin,https://github.com/mendableai/firecrawl/pull/1752,pr_review_comment,2025-07-02T19:21:00Z,2025-07-02T19:52:36Z,0.547,0.549,0.547,primera_review_aprobada,ajuste_diseno_api_modelo,"No se aprobo inmediatamente porque el diseno de API, modelo de datos o contrato tecnico necesitaba ajuste. La senal principal proviene de comentarios inline de review.","use the preexisting context or initialize if it doesn't exist, like /scrape does."
3199198584-A,3199198584,merged_after_rework,closed,True,839216423,Devin,https://github.com/liam-hq/liam/pull/2344,pr_review_comment,2025-07-03T12:39:32Z,2025-07-04T03:05:01Z,13.3,14.733,13.3,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",how about adding needs: archive preview ?.
3210268722-A,3210268722,merged_after_rework,closed,True,350360184,Devin,https://github.com/calcom/cal.com/pull/22311,pr_review_comment,2025-07-22T16:09:06Z,2025-07-24T18:14:39Z,359.98,405.017,359.98,primera_review_aprobada,documentacion_descripcion_incorrecta,"No se aprobo inmediatamente porque la documentacion, descripcion, ejemplos o texto del PR necesitaban correccion. La senal principal proviene de comentarios inline de review.",Here's what you should know: ✅ I will automatically: - Address comments on this PR that start with 'DevinAI'.
3210892176-A,3210892176,merged_after_rework,closed,True,440480272,Devin,https://github.com/tramlinehq/tramline/pull/852,pr_comment,2025-07-16T05:19:59Z,2025-07-16T11:00:06Z,,199.475,199.475,merge_sin_review_aprobada,pruebas_faltantes_o_insuficientes,No se aprobo inmediatamente porque se pidieron pruebas o cobertura adicional para validar el cambio. La senal principal proviene de comentarios del PR.,Here's what you should know: ✅ I will automatically: - Address comments on this PR.
3213265669-A,3213265669,merged_after_rework,closed,True,352436122,Devin,https://github.com/neondatabase/website/pull/3639,pr_review_comment,2025-07-11T09:14:24Z,2025-07-11T18:54:32Z,73.226,73.474,73.226,primera_review_aprobada,cumplimiento_proceso_pr,"No se aprobo inmediatamente porque faltaban requisitos de proceso del PR, como firma, checklist, changelog o versionado. La senal principal proviene de comentarios inline de review.",You can now delete Neon Auth users directly from the Auth UI.
3215670862-A,3215670862,merged_after_rework,closed,True,440480272,Devin,https://github.com/tramlinehq/tramline/pull/855,pr_comment,2025-07-30T10:37:14Z,2025-07-30T14:54:04Z,,506.993,506.993,merge_sin_review_aprobada,falla_ci_tests,"No se aprobo inmediatamente porque habia fallas de CI, build o tests que debian resolverse antes del merge. La senal principal proviene de comentarios del PR.",⚠️ Potential issue Fix train existence check and add error handling.
